,sentiment
42904,0
22886,0
20746,0
33030,1
375,0
18350,0
30771,0
1466,0
12615,1
13543,0
5696,0
17627,0
49870,1
4837,1
45649,0
33709,0
42431,0
29098,0
19041,1
15882,1
10905,0
28621,1
48506,1
4875,0
39346,1
19183,1
20690,0
13331,1
46884,1
33066,0
25625,0
23154,1
17241,1
40745,0
2035,0
20423,1
10450,1
42932,1
18542,1
43059,0
17883,0
49907,1
41612,0
6828,0
7130,1
40037,1
40722,1
20469,0
16626,1
13990,0
35912,0
18028,0
7371,1
40299,1
5594,1
27332,0
46579,1
45508,1
34844,0
4103,0
7493,1
46020,1
29377,0
38736,1
24704,1
15470,0
23988,0
26681,1
20350,0
45631,1
49755,1
47493,1
39522,0
2575,0
30425,0
14389,1
4042,1
12853,0
4078,0
7754,0
32467,1
25216,0
42230,0
30791,0
15960,0
19162,1
37371,1
21316,1
14252,0
34753,0
20245,0
40542,1
9726,0
16709,1
43298,1
22778,0
935,1
4054,1
48021,0
37997,1
20955,1
13666,0
40222,0
34036,1
864,1
37710,0
2253,1
22394,1
23382,1
16755,0
36634,1
43116,1
40708,0
33377,1
37419,1
47885,1
30005,0
25256,1
15886,1
38687,0
20013,1
14022,1
18748,1
7148,1
43403,1
12997,1
20173,1
46270,0
5581,1
10900,1
5060,0
9615,1
8044,1
17046,1
8386,1
14629,0
45394,0
28835,1
27564,0
42079,1
2776,0
45337,0
43646,0
49943,1
7189,0
13731,1
5573,1
6135,1
29845,0
20811,0
10553,0
5247,1
21153,0
3981,0
24209,1
30564,0
11085,0
19053,1
27540,0
16663,0
2172,0
32083,1
31899,0
45872,0
48233,0
41486,1
7452,0
5197,0
26270,1
17793,1
13210,0
15995,1
28992,1
21057,0
7206,0
21267,0
22191,0
3809,1
43512,1
42847,1
25097,1
21067,0
5543,0
43169,1
29007,0
46124,0
29978,0
20947,1
44352,0
44609,1
32463,1
17653,0
29092,1
41513,0
34152,0
44463,0
41804,1
33065,0
8635,1
4873,1
36635,1
13907,1
2077,1
15029,1
14209,1
29327,1
24368,0
3009,1
18613,1
15216,1
19226,1
2537,0
16395,0
40130,1
39404,1
7498,1
41777,1
20426,0
39321,0
10770,0
32535,0
30313,1
21889,0
23238,0
21684,1
28635,1
37422,0
320,1
7135,0
17755,1
49823,1
11984,0
35422,0
24881,1
26627,1
33654,1
37770,1
45858,0
31831,1
3178,0
244,0
14758,0
23853,0
40975,1
16527,1
38751,1
32528,1
24535,1
35131,1
1161,1
49762,1
22337,0
287,1
26206,0
35230,0
10068,1
10680,1
12450,1
43485,1
41449,1
1170,1
4675,0
10374,0
39560,1
31308,0
30497,1
26553,0
33045,0
45081,1
23165,0
25491,0
28164,0
47635,1
3121,0
41347,1
17695,1
41107,1
36174,0
22766,1
31301,0
13861,1
47165,1
31730,0
931,1
30062,1
691,0
35349,0
6364,1
18293,0
41789,1
43041,1
20950,0
49321,0
16428,0
20323,0
41909,0
39876,0
41743,1
4319,1
35733,1
3969,0
25763,0
4926,1
4933,1
14616,1
13971,0
48225,0
23862,1
22692,1
3092,1
21097,0
12748,1
24338,0
44271,1
15790,0
3982,0
20674,0
23324,1
34172,0
38892,0
1094,1
22927,0
28310,0
15972,0
28747,0
31918,1
26460,1
47581,0
2843,0
37583,0
38724,1
25095,1
18211,1
20855,1
44913,0
16,1
28202,0
16524,1
18443,0
23527,0
21054,1
12205,0
31422,1
32006,0
14407,0
32766,0
4686,0
4922,0
39553,0
5877,0
30595,0
42316,1
32443,1
16459,0
35113,1
22831,1
41198,0
25006,0
4586,0
13675,0
49555,1
44793,0
8378,0
24816,1
25359,1
47808,1
38965,1
25553,0
39169,1
5695,1
2941,1
45154,1
31222,0
46837,0
21164,0
40149,0
47431,0
38346,0
10338,1
42761,1
40673,1
26671,0
8307,1
11618,1
25933,0
33816,1
45824,1
6782,1
45249,0
47468,0
47599,0
19945,0
45222,0
1609,1
19480,1
29166,1
35183,0
23799,1
31980,1
34785,1
35739,0
12317,0
35699,0
48659,1
19630,0
16508,0
13001,1
1814,1
25416,0
31976,1
14586,1
44301,0
25174,0
2123,1
13704,1
31721,0
47140,1
49603,1
14191,0
18581,1
20435,1
17600,1
40469,1
27938,0
47774,1
32247,1
41938,0
33576,1
44824,0
21438,0
44411,1
40031,0
30096,0
4906,1
3722,0
12734,0
36730,0
46962,0
2671,0
41989,1
9417,1
4552,0
6009,0
28430,0
19601,1
38505,1
41247,1
18437,0
27542,1
3164,1
39531,0
32764,0
1657,1
48994,0
19094,0
40317,1
37034,1
23099,0
16806,0
27356,0
16244,0
38084,0
31601,1
27877,0
9673,0
19229,1
48502,1
33769,1
36966,1
35186,1
36343,0
9772,1
3558,1
45471,0
3854,1
4887,1
28807,1
47843,1
5313,0
25883,1
37292,1
13699,1
30607,1
4827,1
33575,1
3907,0
29134,0
39791,0
34724,0
10637,1
9343,0
44172,0
37663,1
35170,0
37952,0
22908,1
18279,1
10283,1
40863,1
9890,1
46502,0
18323,1
26514,1
47332,1
47666,0
17387,1
15086,1
24042,0
46297,1
7566,0
43894,1
29227,1
14719,0
49057,1
5368,1
39696,1
9603,1
22673,0
29425,1
30143,1
2618,1
41669,0
4485,0
11795,1
17369,1
44036,0
24366,0
22553,1
7384,0
45684,0
13269,1
28677,1
9275,1
33783,0
9460,1
2462,0
9968,0
42222,0
47533,0
6509,0
48714,1
589,0
13136,0
8848,1
37392,0
20142,1
39613,0
18412,0
43618,1
41637,0
36885,0
9424,0
5454,1
45077,0
34217,1
6837,0
44222,0
29432,0
20288,0
18816,0
46243,0
48519,0
21031,1
42571,0
1587,1
39454,1
45291,1
18103,0
22484,1
31417,0
41574,0
29277,1
3961,0
41691,0
30140,0
29631,1
6078,0
30663,0
10956,0
48762,1
4006,0
37707,0
47244,1
18395,1
5898,1
2866,1
14011,1
46649,0
30209,1
30266,1
16968,1
11460,1
20316,1
34028,1
20922,1
33078,0
34484,0
34820,1
20671,1
4668,0
4298,1
3783,0
33776,1
7347,1
10377,1
48843,0
9878,0
2773,1
13026,0
12948,0
25105,1
1987,1
46155,0
40047,1
29546,1
35440,0
16260,1
25464,0
9175,0
31508,1
49376,0
25901,1
19309,0
249,0
40953,0
27790,0
38652,1
28128,1
34812,0
6589,0
13780,0
11989,0
627,0
45259,0
29523,0
28820,0
23929,1
46946,1
4765,1
26177,1
47988,0
6511,1
2230,0
20566,0
12427,1
39763,0
46003,1
18782,1
32726,1
6305,1
13998,0
15641,1
32299,1
12392,1
17570,0
10703,1
49665,0
21698,0
41988,1
4247,1
8002,1
31954,0
44041,0
32703,0
41875,0
9497,0
11241,1
31349,1
27543,0
1273,0
5698,0
31521,1
40446,0
10988,0
42358,0
22999,0
3358,1
16567,0
49501,1
45937,1
46663,1
39281,1
4567,1
13255,0
10848,0
32551,0
46557,1
1961,1
4992,1
4891,0
14330,0
30391,0
24423,0
25954,1
30971,1
49365,1
6226,1
27323,0
38134,0
34019,1
35944,0
29648,0
3359,1
307,0
29964,0
48223,0
32323,0
12580,1
48636,1
9765,0
1051,0
14519,1
11410,1
9221,1
10234,0
37531,0
41830,1
34642,0
25662,0
23666,1
27796,1
48192,0
46401,1
13682,1
20706,0
49087,0
25832,0
38599,1
4917,0
25074,1
191,1
25068,0
24484,1
13233,0
37253,1
9783,1
28054,0
3924,1
9940,1
41692,0
43423,0
22800,1
28810,1
16061,1
36071,0
30826,0
25920,1
29963,0
15549,1
18074,1
27527,1
13304,0
45296,0
19692,0
17888,1
34574,1
36639,0
25864,0
3791,0
48462,1
35554,1
9259,0
45686,1
34485,1
35464,0
31027,1
1848,1
43391,0
12852,0
39390,0
36203,0
31923,0
29896,1
16526,0
6771,0
27559,1
39760,1
13878,0
30676,1
48460,0
46228,1
44369,0
33885,0
30957,0
34524,0
39519,0
28684,0
870,0
9104,1
33489,0
10997,1
27649,1
17270,1
18108,0
5592,1
41115,1
26096,0
24486,0
10938,1
45460,1
11737,1
33082,1
26375,0
48679,1
11949,0
40214,0
20588,0
5850,0
38897,0
38215,0
3129,1
16279,0
33678,1
3968,0
47217,0
42933,1
336,1
27340,1
18931,1
49517,0
8112,1
32369,1
2985,1
10878,0
15916,1
11669,1
20862,0
19942,0
11001,0
37588,0
29437,1
46316,1
19800,0
12100,0
9018,0
29872,0
7243,0
14079,1
20866,1
48583,1
11874,0
48121,0
25805,1
8263,1
18678,0
6855,1
8597,0
46033,0
6901,0
29932,1
23963,1
9949,1
16436,1
1445,1
44998,1
14821,0
1695,0
43852,0
17958,1
22523,1
20789,1
1630,1
33037,1
1881,0
14523,0
13900,1
37842,0
5509,1
49157,1
2032,0
27500,0
34700,0
35303,0
43837,1
32954,1
44739,1
5558,0
11151,1
23569,1
20527,1
46869,1
48678,0
6587,1
17618,0
36683,0
446,0
14536,1
14031,0
39892,1
28378,0
31379,0
20519,0
35208,1
35871,0
43856,0
40460,1
21158,1
38862,1
9486,1
21902,0
47373,0
28018,0
33455,0
5208,1
45873,1
41185,1
10345,1
30134,0
37688,1
48358,1
25566,1
45860,1
19520,1
38230,1
14139,0
19567,0
23906,1
22765,0
19583,1
1447,0
34057,1
10692,1
23741,0
10335,0
49450,0
34779,0
23926,1
44673,0
15830,1
15735,0
12158,1
18263,1
18814,1
12453,1
38847,1
38225,0
45955,1
11349,1
44825,0
4131,0
16351,0
17420,0
15408,1
45290,1
36902,1
17033,0
42043,0
33629,1
25479,1
24685,1
34710,0
10295,1
37099,1
25159,0
14119,1
47957,1
36738,1
46551,0
31647,1
2775,1
32101,0
4145,1
26899,1
48222,1
35179,1
17478,1
22449,0
34314,1
22418,1
45366,0
49561,0
6953,1
35903,0
13232,1
5750,0
14715,1
31085,1
3805,0
9076,1
27230,1
45094,0
15160,0
39542,0
16848,0
42788,0
28850,1
29768,1
3327,0
22615,1
40150,1
1262,0
25530,0
23596,0
17359,0
18950,1
22250,1
13117,0
25517,1
39350,0
49708,0
21119,0
32464,1
5021,1
23513,0
23559,1
14995,0
11413,1
22439,0
48865,1
42570,1
45983,0
19173,1
25520,1
25380,0
19404,1
36876,1
5213,1
3255,0
40091,0
2690,1
4627,0
46503,0
34087,0
46657,1
37930,0
7226,0
8566,0
12192,0
17519,1
4529,1
44435,1
21133,1
23470,0
9941,1
45128,1
18062,1
39104,1
6982,0
46472,0
10066,1
917,1
18889,1
29877,1
13288,1
19288,1
48949,0
570,1
36182,1
36484,0
25515,1
7031,0
39605,1
19610,1
45784,1
28554,0
14026,0
25613,1
14232,1
24229,1
2217,0
5232,0
30453,1
45641,0
30257,1
35595,0
22164,1
44594,1
4996,1
3262,0
6838,0
5741,1
33418,0
22423,0
11094,0
18642,1
38163,1
39850,1
47005,0
36289,0
10922,1
46603,0
4478,0
5660,1
9788,0
32835,1
10776,1
30857,0
27772,1
32596,1
21188,0
45153,0
23993,1
17642,0
36607,0
30926,1
17375,1
41073,1
33687,0
43469,1
32933,1
45038,0
6644,1
29179,1
14334,0
14282,1
25525,1
4594,0
10698,0
35618,1
19212,1
28302,1
49144,0
37228,1
27081,0
14908,0
39391,1
9306,1
33724,0
41258,0
9867,1
27923,0
49664,0
35503,0
38437,1
44799,1
21372,0
2378,1
15623,0
32001,0
28901,1
36940,0
12391,1
12742,0
24476,1
32510,1
16103,0
45165,1
365,0
2103,1
20143,0
33457,1
35959,0
19259,1
42500,1
5710,1
16034,1
25183,1
20884,1
15228,0
1093,0
39486,0
49813,0
25344,0
29063,1
15899,1
16544,1
203,1
22867,1
20324,0
49833,1
37701,1
10006,0
24031,0
43395,1
33998,1
7957,1
27526,0
48857,0
44948,0
37019,1
22495,1
31709,1
13440,0
22588,0
27869,1
12226,0
37102,0
10744,1
28453,0
16767,1
31455,0
7485,1
4886,1
33625,1
6539,1
18945,1
27216,1
21839,0
36046,0
43307,0
41609,1
6859,1
10973,0
1629,0
10625,1
33722,1
40172,0
38712,0
16999,1
32821,0
39178,1
36284,0
19275,0
49020,1
22260,1
44516,1
489,0
15935,1
47512,1
17374,1
49582,1
47061,1
46157,1
11705,1
35740,1
34693,1
35710,1
35931,0
21062,1
35386,0
19996,0
41003,1
24255,0
44386,0
20176,1
11763,1
11577,1
35622,1
32172,0
3439,0
34660,0
16633,1
21639,0
49941,0
13006,1
44535,1
17889,1
23675,1
670,1
49300,1
42239,1
46723,0
33665,0
3306,0
8026,1
43626,1
27769,1
2890,0
22387,1
24123,0
46770,0
27197,1
14394,0
45786,0
22335,0
8397,1
14162,1
26946,1
44764,0
26345,0
33402,1
22463,1
2382,0
24565,1
6476,1
36945,0
37548,1
11312,0
11064,0
30835,1
25307,0
10531,1
38759,1
27374,1
2763,1
2581,0
47853,1
11999,0
41153,0
43442,1
23185,0
42215,1
34872,0
37405,0
46414,0
3764,0
4234,0
4994,1
29100,0
37825,1
4434,0
11676,1
717,0
29894,0
36584,1
6773,0
43954,1
48010,1
10738,0
27048,1
14671,1
42581,1
33272,0
42056,0
39579,1
36661,1
9359,0
30075,0
10655,0
30698,0
36468,1
40142,1
32130,1
39082,1
12816,1
36413,0
192,1
25396,1
33584,1
30009,0
49054,0
15810,0
6160,1
19071,1
37158,0
11164,1
27964,0
4927,0
28916,1
5552,0
10799,1
48656,0
238,1
12207,0
49104,0
43937,1
45497,1
37004,0
5618,1
30049,1
25521,0
46153,0
8640,1
37865,1
14665,0
35010,1
36320,1
19389,0
19744,1
15534,1
8328,0
38396,1
43370,1
37275,1
3453,1
44942,0
31870,1
46377,0
35062,1
26829,0
44571,0
29345,0
43939,0
24690,1
46083,0
21113,1
23501,0
41458,1
7081,1
31135,0
30954,1
4733,0
41680,0
13045,1
48740,1
13917,0
44049,1
14955,0
48978,0
20929,0
48874,1
44278,1
5520,1
32115,0
44589,0
23199,1
35468,1
28246,1
1700,1
27886,1
27518,0
6968,1
16322,0
24527,0
38987,1
46052,0
32854,0
26884,1
27253,1
49011,0
47606,1
18978,1
17413,0
136,1
39740,0
23408,1
30816,0
11087,1
19238,1
15721,0
1200,0
38889,0
26147,0
44895,0
49085,1
30444,1
6296,0
3927,0
14387,1
26489,0
32828,1
3606,1
21225,1
26935,1
35098,1
11707,0
2187,0
32963,0
12356,0
17186,0
15954,1
35436,1
47438,0
18452,0
35529,1
34800,1
25500,1
5103,1
13652,0
31781,0
1637,0
41080,1
30449,1
11173,1
48191,0
35842,1
25398,1
7296,1
3278,0
31707,1
8003,0
26711,0
29493,0
45966,0
41094,0
47271,1
31957,1
23299,0
13516,0
7352,0
10751,0
40597,1
16446,1
24417,1
7697,1
49145,1
5668,1
38506,1
28273,0
43427,1
18425,0
41701,1
5307,0
4458,1
20025,1
47562,1
19642,1
12855,1
18257,1
21128,0
27172,0
26293,1
19296,0
43803,0
20411,0
38256,0
16678,0
8024,1
24170,0
29061,0
43516,1
49083,1
23248,0
16873,1
25069,1
33458,1
30471,0
44781,0
16986,1
10103,0
1014,1
47518,0
869,1
34761,1
10626,0
44717,1
14924,0
43326,1
7610,1
5283,1
4370,0
26149,1
1361,1
26249,0
34397,0
12625,0
1551,0
20810,0
49980,1
27586,1
8252,0
10442,0
46272,0
5039,1
49130,1
21869,0
22520,1
38462,0
37887,1
30131,0
1134,1
43764,0
24944,1
10278,0
28327,0
10451,1
4017,0
10409,1
25640,0
35192,0
4138,1
44816,0
859,0
29943,0
2962,1
24473,1
2426,0
3676,1
29315,1
29038,1
7674,0
19874,0
12977,0
18485,0
16753,0
37705,1
43664,0
5285,1
8367,0
30981,1
24351,0
12905,1
2093,1
15596,1
11336,0
11683,1
40585,1
1920,0
82,0
17200,1
13318,0
42051,1
37164,1
41243,0
18845,0
27491,0
1813,0
34039,0
2994,1
37525,1
15438,0
14296,0
42137,0
2642,1
9280,1
40387,1
29084,0
18689,0
36963,1
29231,0
12360,0
3849,1
49821,0
34510,0
16194,0
19233,1
30109,1
16193,1
26990,1
36322,1
29267,0
2600,0
16346,0
22547,0
30949,0
1518,1
29340,0
28890,0
32182,0
45836,0
4117,0
22693,0
10825,0
5755,0
38401,0
41167,0
14114,0
48289,0
22625,1
39930,1
28230,0
22192,1
14256,0
44505,0
1988,1
25917,0
30020,1
40505,1
16901,1
10561,0
32969,1
38556,0
25991,0
29240,1
15166,0
23580,1
22931,1
37623,1
48574,0
24703,0
22742,1
9741,0
45270,1
15950,1
3765,0
39200,1
25027,1
7846,1
45980,1
12253,1
26049,1
21205,1
16402,1
30013,1
19488,0
31802,1
887,1
39029,0
23620,0
6989,1
38811,0
10808,0
19552,1
1424,1
16523,0
32026,0
26500,0
19581,1
21515,0
112,0
40928,0
7291,1
16199,1
37327,1
11442,0
21074,0
11254,1
24335,0
47297,0
41334,1
43526,0
20452,0
20792,1
17266,0
19477,1
26113,1
27798,1
16835,0
3731,0
1481,1
32298,0
4986,0
35531,1
13794,0
40893,0
1855,0
45580,1
33767,1
389,1
44367,1
39194,1
18624,1
10578,0
38055,0
40880,1
17376,0
4997,1
20306,1
19356,0
27962,0
23255,0
14211,1
37564,1
4769,0
26400,0
43833,0
4173,1
18919,1
48928,1
34675,0
24618,0
4946,0
41328,1
6033,1
7619,0
33919,1
19555,1
47745,1
9689,1
39874,1
48549,1
37055,0
34998,1
26732,1
174,0
18287,0
25675,0
41520,0
36176,0
1538,0
35060,1
42291,1
1363,1
37125,0
21644,1
18504,0
18908,0
680,1
13050,1
47210,0
36432,0
33276,1
32934,1
13689,0
406,1
25582,1
19456,1
23749,1
1914,1
7263,1
20238,0
20583,1
29783,1
29566,1
10728,0
33872,0
12067,1
2610,1
42712,0
38078,1
49790,0
31845,0
11108,1
11156,0
32920,0
13422,1
22963,1
22063,1
28483,1
2832,0
27128,1
43733,0
45864,0
3551,0
46704,1
48135,1
12541,1
31486,0
30881,1
37306,0
3273,1
10014,0
45046,1
46614,0
15088,1
18375,1
48772,1
24885,1
28884,0
5141,1
27127,1
44582,1
20195,1
30581,1
48366,1
36218,1
20975,1
23736,1
16589,0
30106,0
25711,0
23064,0
13156,1
35517,0
46180,0
22412,1
26564,1
19624,0
45475,1
49754,1
20466,0
19493,0
12251,0
10179,0
22318,0
48730,1
38578,0
38402,1
11580,1
19540,1
22918,0
42633,1
34148,0
38213,1
14901,0
25275,0
3832,0
32252,0
37544,0
37044,1
37726,1
49518,1
43884,0
23155,1
7415,0
36020,0
6614,0
27056,1
16673,1
19459,0
12265,1
10775,0
19991,0
15523,0
30908,1
14270,0
45095,0
44314,1
25966,1
15042,1
35236,0
45026,0
16654,1
31555,0
20954,0
28152,0
44525,0
13869,0
16998,1
28783,1
27794,1
42351,1
39464,0
20700,1
35948,1
8275,0
9065,1
43798,0
2179,1
4557,1
7812,1
45607,1
39065,0
42998,1
23854,0
14534,1
33467,1
1132,0
43410,0
10521,0
22626,1
2871,0
12996,0
19164,0
26536,1
34540,1
43361,0
21904,0
25792,0
34681,1
46561,1
9256,1
12602,1
29961,1
32598,0
30099,0
24729,1
15417,0
1105,1
17076,0
10195,0
4956,0
41075,0
49287,0
19149,0
20313,1
20058,1
3696,0
40546,0
42589,0
33396,0
35219,1
46004,0
47652,1
20208,0
27228,1
41560,1
20127,0
2176,1
25242,0
19702,0
40695,1
23816,0
2787,0
12297,0
1196,1
18060,1
20331,1
40386,1
37212,1
43896,0
15514,1
49571,0
47296,1
5722,0
9135,1
43463,1
48043,0
18753,0
4967,0
18601,0
24532,0
43178,0
19710,0
36777,0
15515,1
3583,1
49739,0
18020,0
22601,0
18852,0
12424,1
27691,0
41045,0
22357,0
28247,0
36435,0
45242,0
31312,1
21542,0
23360,1
45550,1
10211,1
36191,0
10717,1
8199,0
18793,1
19596,0
48155,0
5366,0
2895,1
24820,0
14122,0
29290,0
34064,0
28001,1
3642,0
46436,1
33650,0
47916,1
30873,0
31030,1
38870,0
49391,1
41316,0
21642,1
5451,1
23544,0
10685,0
15449,0
7866,1
30527,1
31279,1
49919,1
12867,0
28328,0
42565,0
44523,1
13979,1
42506,1
26956,0
6474,1
28399,0
24272,1
27808,0
8811,0
27882,0
492,1
11691,1
43527,1
1116,0
38405,0
37853,1
30722,1
1757,0
44254,0
46423,0
43309,0
31433,1
39121,1
22973,0
48846,0
44605,1
27076,1
49981,0
21625,0
36412,1
19167,0
44769,0
27045,0
11185,1
34464,0
35063,0
5939,0
48737,0
42736,0
11033,1
36081,1
14824,0
24734,0
46488,1
42552,0
9915,0
23989,1
32983,1
23091,1
32430,1
33840,1
8682,1
7006,0
13379,0
41420,0
22794,0
32082,1
46700,1
31226,0
32793,0
11704,0
43369,0
7659,1
38458,1
42512,1
49023,0
12721,0
9171,0
43615,1
26423,1
11908,1
33398,0
24968,1
21607,1
41475,1
39382,1
38011,1
33870,1
31131,0
21729,0
27233,1
2204,1
41448,0
28572,0
24770,0
45671,0
44245,1
11308,0
13767,1
28151,1
27606,0
45280,0
23303,0
4426,1
20936,1
20963,1
33487,0
6155,0
20093,0
4025,1
40992,1
29336,1
17908,1
30431,1
20447,1
28038,1
15493,0
30116,1
5818,1
44724,1
32245,1
3866,0
2745,1
11867,0
43111,1
10704,0
11950,0
43791,1
19611,0
36982,0
20307,1
44864,0
26853,0
15193,0
19643,0
1401,1
31128,0
12828,0
24087,1
36021,0
48261,1
34926,1
41346,1
24472,0
17058,1
31881,1
37261,1
39779,0
46328,0
42965,0
36609,0
18199,1
20132,1
28172,1
44617,0
2100,1
34441,1
10293,1
4213,1
26672,1
7480,1
14562,0
46144,1
44283,0
8547,0
16923,1
19604,1
23554,1
30499,1
49442,0
18135,1
20360,1
18156,0
42156,1
42838,0
10860,0
27747,1
34773,1
30154,0
20808,0
49814,0
15887,1
15233,1
26654,1
24972,1
27364,0
2257,0
13324,0
20456,1
38342,0
9083,1
5355,0
38861,1
40703,0
22161,1
1519,0
1378,1
22056,0
25599,1
18971,0
15206,0
22005,1
17508,1
45968,1
1316,1
5842,0
39890,0
16211,0
12820,0
5832,0
9821,1
45486,1
28099,1
33290,1
24427,0
29796,0
15372,0
33002,0
12180,0
20180,0
28694,0
6318,0
23478,1
44760,0
26586,1
48144,1
34716,0
39129,1
49265,1
32441,1
48111,0
44452,0
48869,1
2224,0
25682,1
43148,1
25394,1
16209,0
31331,0
5571,0
37291,1
5793,0
49803,0
5738,0
19008,0
37496,1
40586,1
41627,1
5276,0
15275,1
35205,0
22440,0
14087,0
27990,1
22736,1
26917,0
44757,0
3167,1
31897,0
23545,0
24142,1
14027,1
7016,1
46154,0
45409,1
47041,0
37713,1
15649,0
12237,1
38814,0
28278,1
9227,1
5585,1
5590,1
33996,1
18691,0
46109,0
46101,0
31566,1
14743,0
8244,1
46942,1
16237,1
39323,1
49248,1
15373,0
12145,0
159,1
25235,1
1589,0
24035,0
15369,1
38333,0
23071,1
7190,0
16566,0
10576,0
30750,0
23864,0
46132,1
34324,0
35596,0
33204,1
22173,1
15592,0
49593,0
28454,0
23782,0
35548,1
36469,1
38454,0
4727,0
17622,1
2951,0
35323,0
30622,1
10350,0
46319,1
45505,1
39233,1
40123,0
15717,0
40591,1
24297,1
12449,1
48158,1
15271,1
5185,0
22031,0
8549,1
38010,0
18514,1
28220,0
2092,1
21793,0
10207,0
44716,0
32955,0
41869,0
24322,1
19810,0
1098,1
1381,0
47060,0
8605,1
21281,1
11528,0
28182,0
15038,0
10433,1
29218,0
47317,0
41216,0
11390,0
41160,1
7295,1
8068,0
12935,1
42727,0
20620,0
9764,1
32792,0
3363,1
1088,0
12866,1
10886,1
11590,1
48959,0
19225,0
10503,1
12306,0
27810,0
20536,0
15906,1
11944,0
39105,1
17611,1
276,0
12413,1
26943,0
22313,1
19337,1
36674,0
21162,1
5845,1
36188,1
27103,1
33905,0
24566,0
26910,0
24045,1
25518,1
46092,0
2490,0
21826,0
40510,1
14482,1
45895,1
36703,1
15072,1
2384,1
8016,0
39852,1
16499,1
34631,1
19503,0
33132,1
41862,0
28398,0
46772,1
46585,0
18354,1
21083,1
28753,0
3802,0
30386,1
36304,0
36593,0
39410,0
48281,0
12991,1
20878,0
46784,1
13527,1
28064,1
7269,0
38115,0
40697,1
12982,1
7166,0
12869,0
29535,1
38635,0
37529,1
882,0
32272,1
13893,1
29689,1
557,1
1960,1
46099,0
1207,1
25552,0
7684,0
16859,0
26086,0
44789,0
28308,0
10485,0
19595,1
3630,0
1708,0
26421,0
24842,1
1140,0
38975,1
10238,1
26485,0
43171,0
35428,1
25232,0
14852,1
1307,1
18951,1
12452,1
19218,0
39673,1
44695,0
9429,0
34919,1
20219,0
19554,1
47659,1
13283,1
26762,0
37772,0
15996,0
25879,1
30654,0
34395,1
19840,0
9714,1
358,0
138,1
8491,0
26132,0
16766,0
43949,0
340,0
4857,0
9569,0
10582,1
5498,0
21300,0
8556,1
10913,1
1932,1
2352,1
15848,0
3236,0
27716,0
45123,1
42261,1
39919,1
36575,0
34704,1
5619,1
14973,0
20538,1
25372,1
18800,0
6344,1
6139,1
785,0
30403,1
23173,1
27734,1
31778,1
8036,1
8315,1
6313,1
22052,1
18556,1
2169,1
14138,0
18693,0
26417,0
11826,0
25833,0
6591,1
37226,0
7597,1
42138,1
24323,1
4652,1
28226,0
33210,0
19799,0
42359,0
7069,0
47898,0
42417,0
47110,1
5744,0
17438,0
29504,1
26039,0
11951,0
929,1
48969,1
22852,0
8767,1
11120,0
28797,1
11738,0
44014,0
2011,1
17297,0
40379,1
46893,0
44179,0
18990,0
27840,1
21312,1
26167,1
39332,1
49433,1
16390,1
11172,0
40603,1
22967,1
36129,1
45734,1
42903,0
49210,1
18019,0
1141,1
10233,1
15434,0
16743,1
3134,0
39758,1
47732,1
18626,1
17858,0
34591,1
42849,0
28011,1
36027,1
10213,1
36788,1
48540,1
24950,1
36268,1
35426,1
17514,1
13749,0
10516,0
34587,1
7461,0
38392,1
47583,1
39832,0
9342,0
12336,0
37437,0
9428,0
38244,1
48458,1
1998,1
24364,0
34624,0
2282,1
28939,1
28669,1
13392,1
22785,1
6439,0
27997,1
6031,1
33154,1
30373,1
34396,1
11777,0
19539,1
17154,1
40486,1
40312,0
11381,0
4658,1
12497,0
9101,0
10058,1
34610,0
20584,1
36636,0
37822,0
5889,1
14376,1
19086,1
24306,1
48792,0
16715,0
36576,0
29808,0
47574,1
33703,1
10651,1
34542,0
32402,0
16977,1
24995,0
3744,1
17373,1
38211,0
47833,1
23377,1
1875,1
22190,0
3760,1
48365,0
35820,0
13654,0
13146,1
37383,1
15812,1
3321,1
47665,0
22432,1
3311,0
47019,1
44299,1
47158,0
12743,1
45639,1
44363,1
8210,0
44199,1
17740,1
21386,1
16018,0
34285,1
15114,1
22207,0
4492,0
22054,1
3112,1
44602,0
35634,0
33623,1
47971,0
4912,0
5463,0
22760,0
27005,1
5482,0
31337,1
12605,1
47831,1
3828,0
16724,1
30502,1
37465,1
37755,1
29075,1
37418,0
17543,1
17709,1
43056,0
21180,0
6796,1
5808,1
30519,0
17839,0
5410,1
8333,0
30119,1
29538,0
2800,1
42604,1
10332,1
45496,0
24000,0
29033,0
19835,1
46546,0
40583,0
4378,0
41689,0
28933,1
21259,0
6716,0
26512,0
28369,1
2261,1
40197,1
20389,1
42070,0
32327,1
42752,1
11190,1
17569,1
34775,0
193,1
46571,1
49618,0
8770,1
30795,1
21909,1
33539,0
31259,0
43355,0
17862,1
18230,0
28803,1
12466,1
30483,1
47337,1
24370,0
14868,0
14567,1
16789,0
49441,0
26649,1
49653,1
42856,0
6317,0
44619,1
6581,0
26955,1
34215,1
32174,1
33110,0
23852,0
46087,1
44096,1
20961,0
9168,1
25634,0
48797,1
30600,1
19900,0
7368,0
2044,1
7156,0
16288,0
7851,1
42946,1
44900,0
13615,0
30462,0
1492,1
47818,1
778,1
9885,1
31600,0
9277,0
35292,1
23567,0
21174,1
5374,1
24173,0
40572,0
16232,0
14849,0
8259,0
32762,1
5827,0
32808,0
26957,0
32698,0
